Id	LibraryName	UserInputPattern	SystemMessage	PatternAtt	Type	Owner
705	ConsumerQueryState	I $ActionWord a place $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
706	ConsumerQueryState	I $ActionWord a place $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
707	ConsumerQueryState	I $ActionWord a place $ActionWord $Event parties			ConsumerQuery.ClassMember	User
708	ConsumerQueryState	I $ActionWord a place $ActionWord options for #RestaurantEntity			ConsumerQuery.ClassMember	User
709	ConsumerQueryState	I $ActionWord a place $ActionWord options other than #Cuisine			ConsumerQuery.ClassMember	User
710	ConsumerQueryState	I $ActionWord a place $ActionWord options other than #RestaurantEntity			ConsumerQuery.ClassMember	User
711	ConsumerQueryState	I $ActionWord a place $ActionWord special menu for #RestaurantEntity guests			ConsumerQuery.ClassMember	User
712	ConsumerQueryState	I $ActionWord a place $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
713	ConsumerQueryState	I $ActionWord a place $ActionWord special menu for guests who are #RestaurantEntity			ConsumerQuery.ClassMember	User
714	ConsumerQueryState	I $ActionWord a place that $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
715	ConsumerQueryState	I $ActionWord a restaurant $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
716	ConsumerQueryState	I $ActionWord a restaurant $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
717	ConsumerQueryState	I $ActionWord a restaurant $ActionWord $Event parties			ConsumerQuery.ClassMember	User
718	ConsumerQueryState	I $ActionWord a restaurant $ActionWord options for #RestaurantEntity			ConsumerQuery.ClassMember	User
719	ConsumerQueryState	I $ActionWord a restaurant $ActionWord options other than #Cuisine			ConsumerQuery.ClassMember	User
720	ConsumerQueryState	I $ActionWord a restaurant $ActionWord options other than #RestaurantEntity			ConsumerQuery.ClassMember	User
721	ConsumerQueryState	I $ActionWord a restaurant $ActionWord special menu for #RestaurantEntity guests			ConsumerQuery.ClassMember	User
722	ConsumerQueryState	I $ActionWord a restaurant $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
723	ConsumerQueryState	I $ActionWord a restaurant $ActionWord special menu for guests who are #RestaurantEntity			ConsumerQuery.ClassMember	User
724	ConsumerQueryState	I $ActionWord a restaurant that $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
725	ConsumerQueryState	I $ActionWord an #Cuisine, can you $ActionWord a #RestaurantEntity			ConsumerQuery.ClassMember	User
726	ConsumerQueryState	I $ActionWord an #Cuisine, can you $ActionWord a place			ConsumerQuery.ClassMember	User
727	ConsumerQueryState	I $ActionWord an #Cuisine, can you $ActionWord a restaurant			ConsumerQuery.ClassMember	User
728	ConsumerQueryState	I $ActionWord an #Cuisine, can you $ActionWord the #RestaurantEntity			ConsumerQuery.ClassMember	User
729	ConsumerQueryState	I $ActionWord an #Cuisine, can you $ActionWord the place			ConsumerQuery.ClassMember	User
730	ConsumerQueryState	I $ActionWord an #Cuisine, can you $ActionWord the restaurant			ConsumerQuery.ClassMember	User
731	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
732	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
733	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord $Event parties			ConsumerQuery.ClassMember	User
734	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord options for #RestaurantEntity			ConsumerQuery.ClassMember	User
735	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord options other than #Cuisine			ConsumerQuery.ClassMember	User
736	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord options other than #RestaurantEntity			ConsumerQuery.ClassMember	User
737	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord special menu for #RestaurantEntity guests			ConsumerQuery.ClassMember	User
738	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
739	ConsumerQueryState	I $ActionWord an #RestaurantEntity $ActionWord special menu for guests who are #RestaurantEntity			ConsumerQuery.ClassMember	User
740	ConsumerQueryState	I $ActionWord an #RestaurantEntity that $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
741	ConsumerQueryState	I $ActionWord an #RestaurantEntity, can you $ActionWord a #RestaurantEntity			ConsumerQuery.ClassMember	User
742	ConsumerQueryState	I $ActionWord an #RestaurantEntity, can you $ActionWord a place			ConsumerQuery.ClassMember	User
743	ConsumerQueryState	I $ActionWord an #RestaurantEntity, can you $ActionWord a restaurant			ConsumerQuery.ClassMember	User
744	ConsumerQueryState	I $ActionWord an #RestaurantEntity, can you $ActionWord the #RestaurantEntity			ConsumerQuery.ClassMember	User
745	ConsumerQueryState	I $ActionWord an #RestaurantEntity, can you $ActionWord the place			ConsumerQuery.ClassMember	User
746	ConsumerQueryState	I $ActionWord an #RestaurantEntity, can you $ActionWord the restaurant			ConsumerQuery.ClassMember	User
747	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
748	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
749	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord options for #RestaurantEntity			ConsumerQuery.ClassMember	User
750	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord options other than #Cuisine			ConsumerQuery.ClassMember	User
751	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord options other than #RestaurantEntity			ConsumerQuery.ClassMember	User
752	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord special menu for #RestaurantEntity guests			ConsumerQuery.ClassMember	User
753	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
754	ConsumerQueryState	I $ActionWord the #RestaurantEntity $ActionWord special menu for guests who are #RestaurantEntity			ConsumerQuery.ClassMember	User
755	ConsumerQueryState	I $ActionWord the #RestaurantEntity that $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
756	ConsumerQueryState	I $ActionWord the place $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
757	ConsumerQueryState	I $ActionWord the restaurant $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
758	ConsumerQueryState	I $ActionWord to $ActionWord #RestaurantEntity, can you $ActionWord a #RestaurantEntity			ConsumerQuery.ClassMember	User
759	ConsumerQueryState	I $ActionWord to $ActionWord #RestaurantEntity, can you $ActionWord a place			ConsumerQuery.ClassMember	User
760	ConsumerQueryState	I $ActionWord to $ActionWord #RestaurantEntity, can you $ActionWord a restaurant			ConsumerQuery.ClassMember	User
761	ConsumerQueryState	I $ActionWord to $ActionWord #RestaurantEntity, can you $ActionWord the #RestaurantEntity			ConsumerQuery.ClassMember	User
762	ConsumerQueryState	I $ActionWord to $ActionWord #RestaurantEntity, can you $ActionWord the place			ConsumerQuery.ClassMember	User
763	ConsumerQueryState	I $ActionWord to $ActionWord #RestaurantEntity, can you $ActionWord the restaurant			ConsumerQuery.ClassMember	User
764	ConsumerQueryState	I $ActionWord to $ActionWord a #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
765	ConsumerQueryState	I $ActionWord to $ActionWord a #Cuisine place			ConsumerQuery.ClassMember	User
766	ConsumerQueryState	I $ActionWord to $ActionWord a #Cuisine restaurant			ConsumerQuery.ClassMember	User
767	ConsumerQueryState	I am $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
768	ConsumerQueryState	I am $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
769	ConsumerQueryState	I am $ActionWord #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
770	ConsumerQueryState	I am $ActionWord #RestaurantEntity places			ConsumerQuery.ClassMember	User
771	ConsumerQueryState	I am $ActionWord #RestaurantEntity restaurants			ConsumerQuery.ClassMember	User
772	ConsumerQueryState	I am $ActionWord a #Cuisine			ConsumerQuery.ClassMember	User
773	ConsumerQueryState	I am $ActionWord a #RestaurantEntity			ConsumerQuery.ClassMember	User
774	ConsumerQueryState	I am $ActionWord an #Cuisine			ConsumerQuery.ClassMember	User
775	ConsumerQueryState	I am $ActionWord an #RestaurantEntity			ConsumerQuery.ClassMember	User
776	ConsumerQueryState	I am $ActionWord some #RestaurantEntity			ConsumerQuery.ClassMember	User
777	ConsumerQueryState	I like #Cuisine			ConsumerQuery.ClassMember	User
778	ConsumerQueryState	I like #Cuisine, can you recommend a #RestaurantEntity			ConsumerQuery.ClassMember	User
779	ConsumerQueryState	I like #Cuisine, can you recommend a place			ConsumerQuery.ClassMember	User
780	ConsumerQueryState	I like #Cuisine, can you recommend a restaurant			ConsumerQuery.ClassMember	User
781	ConsumerQueryState	I like #Cuisine, can you recommend the #RestaurantEntity			ConsumerQuery.ClassMember	User
782	ConsumerQueryState	I like #Cuisine, can you recommend the place			ConsumerQuery.ClassMember	User
783	ConsumerQueryState	I like #Cuisine, can you recommend the restaurant			ConsumerQuery.ClassMember	User
784	ConsumerQueryState	I like #Cuisine, can you suggest a #RestaurantEntity			ConsumerQuery.ClassMember	User
785	ConsumerQueryState	I like #Cuisine, can you suggest a place			ConsumerQuery.ClassMember	User
786	ConsumerQueryState	I like #Cuisine, can you suggest a restaurant			ConsumerQuery.ClassMember	User
787	ConsumerQueryState	I like #Cuisine, can you suggest the #RestaurantEntity			ConsumerQuery.ClassMember	User
788	ConsumerQueryState	I like #Cuisine, can you suggest the place			ConsumerQuery.ClassMember	User
789	ConsumerQueryState	I like #Cuisine, can you suggest the restaurant			ConsumerQuery.ClassMember	User
790	ConsumerQueryState	I like #RestaurantEntity			ConsumerQuery.ClassMember	User
791	ConsumerQueryState	I like #RestaurantEntity $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
792	ConsumerQueryState	I like #RestaurantEntity $ActionWord options for #RestaurantEntity			ConsumerQuery.ClassMember	User
793	ConsumerQueryState	I like #RestaurantEntity $ActionWord options other than #Cuisine			ConsumerQuery.ClassMember	User
794	ConsumerQueryState	I like #RestaurantEntity $ActionWord options other than #RestaurantEntity			ConsumerQuery.ClassMember	User
795	ConsumerQueryState	I like #RestaurantEntity $ActionWord special menu for #RestaurantEntity guests			ConsumerQuery.ClassMember	User
796	ConsumerQueryState	I like #RestaurantEntity $ActionWord special menu for guests $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
797	ConsumerQueryState	I like #RestaurantEntity $ActionWord special menu for guests who are #RestaurantEntity			ConsumerQuery.ClassMember	User
798	ConsumerQueryState	I like #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
799	ConsumerQueryState	I like #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
800	ConsumerQueryState	I like #RestaurantEntity that $ActionWord options for #RestaurantEntity			ConsumerQuery.ClassMember	User
801	ConsumerQueryState	I like #RestaurantEntity that $ActionWord options other than #Cuisine			ConsumerQuery.ClassMember	User
802	ConsumerQueryState	I like #RestaurantEntity that $ActionWord options other than #RestaurantEntity			ConsumerQuery.ClassMember	User
803	ConsumerQueryState	I like #RestaurantEntity that $ActionWord special menu for #RestaurantEntity guests			ConsumerQuery.ClassMember	User
804	ConsumerQueryState	I like #RestaurantEntity that $ActionWord special menu for guests who are #RestaurantEntity			ConsumerQuery.ClassMember	User
805	ConsumerQueryState	I like #RestaurantEntity that $ActionWord special menu for guests with #RestaurantEntity			ConsumerQuery.ClassMember	User
806	ConsumerQueryState	I like #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
807	ConsumerQueryState	I like #RestaurantEntity that is $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
808	ConsumerQueryState	I like #RestaurantEntity that's $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
809	ConsumerQueryState	I like #RestaurantEntity where there is #RestaurantEntity			ConsumerQuery.ClassMember	User
810	ConsumerQueryState	I like #RestaurantEntity, can you recommend a #RestaurantEntity			ConsumerQuery.ClassMember	User
811	ConsumerQueryState	I like #RestaurantEntity, can you recommend a place			ConsumerQuery.ClassMember	User
812	ConsumerQueryState	I like #RestaurantEntity, can you recommend a restaurant			ConsumerQuery.ClassMember	User
813	ConsumerQueryState	I like #RestaurantEntity, can you recommend the #RestaurantEntity			ConsumerQuery.ClassMember	User
814	ConsumerQueryState	I like #RestaurantEntity, can you recommend the place			ConsumerQuery.ClassMember	User
815	ConsumerQueryState	I like #RestaurantEntity, can you recommend the restaurant			ConsumerQuery.ClassMember	User
816	ConsumerQueryState	I like #RestaurantEntity, can you suggest a #RestaurantEntity			ConsumerQuery.ClassMember	User
817	ConsumerQueryState	I like #RestaurantEntity, can you suggest a place			ConsumerQuery.ClassMember	User
818	ConsumerQueryState	I like #RestaurantEntity, can you suggest a restaurant			ConsumerQuery.ClassMember	User
819	ConsumerQueryState	I like #RestaurantEntity, can you suggest the #RestaurantEntity			ConsumerQuery.ClassMember	User
820	ConsumerQueryState	I like #RestaurantEntity, can you suggest the place			ConsumerQuery.ClassMember	User
821	ConsumerQueryState	I like #RestaurantEntity, can you suggest the restaurant			ConsumerQuery.ClassMember	User
822	ConsumerQueryState	I like $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
823	ConsumerQueryState	I like $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
824	ConsumerQueryState	I like $ActionWord #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
825	ConsumerQueryState	I like $ActionWord #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
826	ConsumerQueryState	I like $ActionWord #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
827	ConsumerQueryState	I like $ActionWord a #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
828	ConsumerQueryState	I like $ActionWord a #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
829	ConsumerQueryState	I like $ActionWord a #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
830	ConsumerQueryState	I like $ActionWord a meal for #RestaurantEntity			ConsumerQuery.ClassMember	User
831	ConsumerQueryState	I like $ActionWord a place that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
832	ConsumerQueryState	I like $ActionWord a place that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
833	ConsumerQueryState	I like $ActionWord a place that is #RestaurantEntity			ConsumerQuery.ClassMember	User
834	ConsumerQueryState	I like $ActionWord a restaurant that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
835	ConsumerQueryState	I like $ActionWord a restaurant that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
836	ConsumerQueryState	I like $ActionWord a restaurant that is #RestaurantEntity			ConsumerQuery.ClassMember	User
837	ConsumerQueryState	I like $ActionWord an #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
838	ConsumerQueryState	I like $ActionWord an #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
839	ConsumerQueryState	I like $ActionWord an #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
840	ConsumerQueryState	I like $ActionWord at #RestaurantEntity			ConsumerQuery.ClassMember	User
841	ConsumerQueryState	I like $ActionWord at a #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
842	ConsumerQueryState	I like $ActionWord at a #Cuisine place			ConsumerQuery.ClassMember	User
